compute_processes,cpu_percent,full_sample_ns,gpu_clock_mhz,gpu_memory_bytes,gpu_memory_util_percent,gpu_power_w,gpu_temp_c,gpu_util_percent,major_faults,minor_faults,monotonic_ns,pids,process_swap_bytes,pss_bytes,read_bytes,rss_bytes,swap_in_bytes,swap_out_bytes,swap_used_bytes,system_anon_bytes,system_available_bytes,system_cached_bytes,system_cpu_percent,system_mlocked_bytes,system_sreclaimable_bytes,system_total_bytes,system_used_bytes,time_s,uss_bytes,vmhwm_bytes,vms_bytes,write_bytes
"[{""pid"": 2622421, ""bytes"": 22401777664}]",109.8,2150403248956091,2520,23013490688,23,574.991,80,100,2399,24251659,2150403852967065,"[2622421, 2627614]",0,51072475136,82289627136,51095158784,16965840896,32445517824,434962432,48905859072,144448192512,8363151360,4.0,28299264,2423463936,200083849216,55635656704,105.195826369,51046150144,55925157888,323725545472,1434083328
"[{""pid"": 2622421, ""bytes"": 22401777664}]",99.6,2150403248956091,2520,23013490688,23,574.991,80,100,2404,24252913,2150403953083565,"[2622421, 2627614, 2628783]",0,51072475136,82289643520,51109928960,16965840896,32445517824,434962432,48908685312,144447778816,8368594944,5.9,28299264,2423586816,200083849216,55636070400,105.295942869,51046150144,55925157888,324058824704,1439612928
"[{""pid"": 2622421, ""bytes"": 22401777664}]",109.9,2150403248956091,2520,23013490688,23,574.991,80,100,2409,24254079,2150404053195879,"[2622421, 2627614]",0,51072475136,82289664000,51094085632,16965840896,32445517824,434962432,48905912320,144400728064,8373547008,5.9,28299264,2423701504,200083849216,55683121152,105.396055183,51046150144,55925157888,323725545472,1444741120
"[{""pid"": 2622421, ""bytes"": 22401777664}]",119.2,2150403248956091,2520,23013490688,23,574.994,80,100,2413,24255242,2150404153284246,"[2622421, 2627614]",0,51072475136,82289676288,51094904832,16965840896,32445517824,434962432,48905969664,144413298688,8379670528,4.0,28299264,2423877632,200083849216,55670550528,105.49614355,51046150144,55925157888,323725545472,1449742336
"[{""pid"": 2622421, ""bytes"": 22401777664}]",110.8,2150404253396689,2520,23013490688,23,574.994,80,100,2427,24258795,2150404253396689,"[2622421, 2627614]",0,51072831488,82289676288,51094839296,16965840896,32445517824,434962432,48904794112,144417619968,8394391552,6.1,28299264,2424057856,200083849216,55666229248,105.596255993,51046506496,55925157888,323725545472,1454944256
"[{""pid"": 2622421, ""bytes"": 22401777664}]",206.60000000000002,2150404253396689,2520,23013490688,23,574.994,80,100,2427,24258795,2150404456600620,"[2622421, 2627614]",0,51072831488,82289696768,51095195648,16965840896,32445517824,434962432,48904794112,144418062336,8394641408,6.2,28299264,2424254464,200083849216,55665786880,105.799459924,51046506496,55925157888,323725545472,1464815616
"[{""pid"": 2622421, ""bytes"": 22401777664}]",99.9,2150404253396689,2520,23013490688,23,574.994,80,100,2432,24260075,2150404556713884,"[2622421, 2627614]",0,51072831488,82289704960,51094429696,16965840896,32445517824,434962432,48905101312,144401444864,8399560704,4.4,28299264,2424377344,200083849216,55682404352,105.899573188,51046506496,55925157888,323725545472,1470337024
"[{""pid"": 2622421, ""bytes"": 22401777664}]",119.9,2150404253396689,2520,23013490688,23,574.991,80,100,2436,24261150,2150404656823001,"[2622421, 2627614]",0,51072831488,82289721344,51094671360,16965840896,32445517824,434962432,48904851456,144407023616,8404971520,4.1,28299264,2424508416,200083849216,55676825600,105.999682305,51046506496,55925157888,323725545472,1474977792
"[{""pid"": 2622421, ""bytes"": 22401777664}]",100.3,2150404253396689,2520,23013490688,23,574.991,80,100,2441,24262355,2150404756931516,"[2622421, 2627614]",0,51072831488,82289737728,51094712320,16965840896,32445517824,434962432,48904880128,144412930048,8410738688,4.1,28299264,2424672256,200083849216,55670919168,106.09979082,51046506496,55925157888,323725545472,1480163328
"[{""pid"": 2622421, ""bytes"": 22401777664}]",119.5,2150404253396689,2520,23013490688,23,574.991,80,100,2446,24263563,2150404857045431,"[2622421, 2627614]",0,51072831488,82289750016,51094921216,16965840896,32445517824,434962432,48904904704,144414842880,8415363072,4.0,28299264,2424770560,200083849216,55669006336,106.199904735,51046506496,55925157888,323725545472,1485344768
"[{""pid"": 2622421, ""bytes"": 22401777664}]",110.0,2150404253396689,2520,23013490688,23,574.991,80,100,2451,24264763,2150404957142485,"[2622421, 2627614]",0,51072831488,82289758208,51094867968,16965840896,32445517824,434962432,48904933376,144419033088,8420888576,3.8,28299264,2424938496,200083849216,55664816128,106.300001789,51046506496,55925157888,323725545472,1490509824
"[{""pid"": 2622421, ""bytes"": 22401777664}]",118.4,2150404253396689,2520,23013490688,23,574.991,80,100,2455,24266011,2150405057277540,"[2622421, 2627614, 2628790]",0,51072831488,82289778688,51264389120,16965840896,32445517824,434962432,49057247232,144295510016,8426328064,5.2,28299264,2425032704,200083849216,55788339200,106.400136844,51046506496,55925157888,324430815232,1495871488
"[{""pid"": 2622421, ""bytes"": 22401777664}]",100.8,2150404253396689,2512,23013490688,24,574.99,80,100,2460,24267167,2150405157393950,"[2622421, 2627614, 2628795]",0,51072831488,82289790976,51362320384,16965840896,32445517824,434962432,49149325312,144228491264,8431874048,6.3,28299264,2425159680,200083849216,55855357952,106.500253254,51046506496,55925157888,324667346944,1501048832
"[{""pid"": 2622421, ""bytes"": 22401777664}]",120.1,2150405257496595,2512,23013490688,24,574.99,80,100,2471,24271148,2150405257496595,"[2622421, 2627614]",0,51074379776,82289803264,51097477120,16965840896,32445517824,434962432,48909533184,144240205824,8443584512,6.1,28299264,2425397248,200083849216,55843643392,106.600355899,51048054784,55925157888,323725545472,1506115584
"[{""pid"": 2622421, ""bytes"": 22401777664}]",213.10000000000002,2150405257496595,2512,23013490688,24,574.99,80,100,2476,24273089,2150405463082819,"[2622421, 2627614]",0,51074379776,82289831936,51102441472,16965840896,32445517824,434962432,48911601664,144246452224,8449839104,20.0,28299264,2425421824,200083849216,55837396992,106.805942123,51048054784,55925157888,323727179776,1518653440
"[{""pid"": 2622421, ""bytes"": 22401777664}]",120.7,2150405257496595,2512,23013490688,24,574.99,80,100,2502,24280213,2150405563186165,"[2622421, 2627614]",0,51074379776,82289922048,51104374784,16965840896,32445517824,434962432,48914305024,144255229952,8477585408,4.7,28299264,2426384384,200083849216,55828619264,106.906045469,51048054784,55925157888,323728814080,1546235904
"[{""pid"": 2622421, ""bytes"": 22401777664}]",130.1,2150405257496595,2512,23013490688,24,574.992,80,100,2507,24281532,2150405663279832,"[2622421, 2627614]",0,51074379776,82289934336,51104636928,16965840896,32445517824,434962432,48914333696,144254803968,8483459072,3.7,28299264,2426535936,200083849216,55829045248,107.006139136,51048054784,55925157888,323728814080,1551892480
"[{""pid"": 2622421, ""bytes"": 22401777664}]",99.8,2150405257496595,2512,23013490688,24,574.992,80,100,2512,24282737,2150405763389229,"[2622421, 2627614]",0,51074379776,82289938432,51104018432,16965840896,32445517824,434962432,48914366464,144254918656,8488652800,4.4,28299264,2426650624,200083849216,55828930560,107.106248533,51048054784,55925157888,323728814080,1556676608
"[{""pid"": 2622421, ""bytes"": 22401777664}]",109.9,2150405257496595,2512,23013490688,24,574.992,80,100,2517,24283847,2150405863489378,"[2622421, 2627614]",0,51074379776,82289950720,51104137216,16965840896,32445517824,434962432,48914395136,144253591552,8493363200,3.8,28299264,2426761216,200083849216,55830257664,107.206348682,51048054784,55925157888,323728814080,1561862144
"[{""pid"": 2622421, ""bytes"": 22401777664}]",118.7,2150405257496595,2512,23013490688,24,574.992,80,100,2521,24284984,2150405963590550,"[2622421, 2627614]",0,51074379776,82289958912,51105087488,16965840896,32445517824,434962432,48914419712,144244838400,8498720768,4.0,28299264,2426896384,200083849216,55839010816,107.306449854,51048054784,55925157888,323728814080,1566760960
"[{""pid"": 2622421, ""bytes"": 22401777664}]",100.6,2150405257496595,2512,23013490688,24,574.992,80,100,2525,24286098,2150406063678687,"[2622421, 2627614]",0,51074379776,82289975296,51104841728,16965840896,32445517824,434962432,48914456576,144247808000,8503824384,4.1,28299264,2427064320,200083849216,55836041216,107.406537991,51048054784,55925157888,323728814080,1571577856
"[{""pid"": 2622421, ""bytes"": 22401777664}]",119.8,2150405257496595,2512,23013490688,23,574.976,80,100,2531,24287442,2150406163793163,"[2622421, 2627614]",0,51074379776,82289987584,51104231424,16965840896,32445517824,434962432,48914485248,144266989568,8510095360,4.1,28299264,2427207680,200083849216,55816859648,107.506652467,51048054784,55925157888,323728814080,1577345024
"[{""pid"": 2622421, ""bytes"": 22401777664}]",110.3,2150406263897080,2512,23013490688,23,574.976,80,100,2545,24291076,2150406263897080,"[2622421, 2627614, 2628805]",0,51082186752,82290012160,51136212992,16965840896,32445517824,434962432,48914554880,144132534272,8526352384,7.3,28299264,2427379712,200083849216,55951314944,107.606756384,51055861760,55925157888,324433907712,1582440448
"[{""pid"": 2622421, ""bytes"": 22401777664}]",203.0,2150406263897080,2512,23013490688,23,574.976,80,100,2545,24291076,2150406475847601,"[2622421, 2627614]",0,51082186752,82290040832,51105017856,16965840896,32445517824,434962432,48914554880,144132661248,8526352384,6.2,28299264,2427379712,200083849216,55951187968,107.818706905,51055861760,55925157888,323728814080,1593016320
"[{""pid"": 2622421, ""bytes"": 22401777664}]",109.7,2150406263897080,2512,23013490688,23,574.976,80,100,2550,24292360,2150406575934185,"[2622421, 2627614]",0,51082186752,82290053120,51104337920,16965840896,32445517824,434962432,48914595840,144107720704,8531513344,4.7,28299264,2427744256,200083849216,55976128512,107.918793489,51055861760,55925157888,323728814080,1598554112
"[{""pid"": 2622421, ""bytes"": 22401777664}]",119.8,2150406263897080,2520,23013490688,23,574.988,80,100,2554,24293414,2150406676033593,"[2622421, 2627614]",0,51082186752,82290069504,51104862208,16965840896,32445517824,434962432,48914628608,144109318144,8537026560,4.3,28299264,2427899904,200083849216,55974531072,108.018892897,51055861760,55925157888,323728814080,1603133440
"[{""pid"": 2622421, ""bytes"": 22401777664}]",110.8,2150406263897080,2520,23013490688,23,574.988,80,100,2559,24294559,2150406776115087,"[2622421, 2627614]",0,51082186752,82290081792,51104337920,16965840896,32445517824,434962432,48914653184,144109588480,8542003200,3.5,28299264,2428026880,200083849216,55974260736,108.118974391,51055861760,55925157888,323728814080,1608069120
"[{""pid"": 2622421, ""bytes"": 22401777664}]",99.0,2150406263897080,2520,23013490688,23,574.988,80,100,2564,24295905,2150406876226858,"[2622421, 2627614]",0,51082186752,82290089984,51104862208,16965840896,32445517824,434962432,48914681856,144110268416,8547995648,4.3,28299264,2428149760,200083849216,55973580800,108.219086162,51055861760,55925157888,323728814080,1613819904
"[{""pid"": 2622421, ""bytes"": 22401777664}]",120.3,2150406263897080,2520,23013490688,23,574.988,80,100,2568,24297028,2150406976330635,"[2622421, 2627614]",0,51082186752,82290098176,51105386496,16965840896,32445517824,434962432,48914710528,144109101056,8552919040,3.8,28299264,2428280832,200083849216,55974748160,108.319189939,51055861760,55925157888,323728814080,1618669568
"[{""pid"": 2622421, ""bytes"": 22401777664}]",109.9,2150406263897080,2520,23013490688,23,574.988,80,100,2573,24298204,2150407076432828,"[2622421, 2627614]",0,51082186752,82290106368,51104337920,16965840896,32445517824,434962432,48914739200,144118353920,8557899776,4.1,28299264,2428428288,200083849216,55965495296,108.419292132,51055861760,55925157888,323728814080,1623740416
"[{""pid"": 2622421, ""bytes"": 22401777664}]",120.0,2150406263897080,2512,23013490688,23,574.987,80,100,2577,24299307,2150407176537907,"[2622421, 2627614]",0,51082186752,82290114560,51104808960,16965840896,32445517824,434962432,48914767872,144136523776,8563077120,4.1,28299264,2428563456,200083849216,55947325440,108.519397211,51055861760,55925157888,323728814080,1628504064
"[{""pid"": 2622421, ""bytes"": 22401777664}]",99.7,2150407276648927,2512,23013490688,23,574.987,80,100,2591,24302955,2150407276648927,"[2622421, 2627614]",0,51076314112,82290122752,51104686080,16965840896,32445517824,434962432,49099005952,144012795904,8578244608,6.5,28299264,2428768256,200083849216,56071053312,108.619508231,51054731264,55925157888,323728814080,1633591296
"[{""pid"": 2622421, ""bytes"": 22401777664}]",208.1,2150407276648927,2512,23013490688,23,574.987,80,100,2592,24303027,2150407482635254,"[2622421, 2627614, 2628812]",0,51076314112,82290147328,51341840384,16965840896,32445517824,434962432,49134616576,143979765760,8578760704,10.0,28299264,2428768256,200083849216,56104083456,108.825494558,51054731264,55925157888,324434083840,1644265472
"[{""pid"": 2622421, ""bytes"": 22401777664}]",110.3,2150407276648927,2512,23013490688,23,574.987,80,100,2597,24304253,2150407582757195,"[2622421, 2627614]",0,51076314112,82290159616,51104002048,16965840896,32445517824,434962432,48915361792,143948230656,8584081408,6.3,28299264,2429095936,200083849216,56135618560,108.925616499,51054731264,55925157888,323728814080,1649815552
"[{""pid"": 2622421, ""bytes"": 22401777664}]",158.8,2150407276648927,2512,23013490688,23,574.994,80,100,2618,24311137,2150407682875268,"[2622421, 2627614]",0,51076314112,82290216960,51110400000,16965840896,32445517824,434962432,48920850432,143968309248,8607256576,5.3,28299264,2429243392,200083849216,56115539968,109.025734572,51054731264,55925157888,323728814080,1672192000
"[{""pid"": 2622421, ""bytes"": 22401777664}]",111.3,2150407276648927,2512,23013490688,23,574.994,80,100,2629,24314035,2150407782987210,"[2622421, 2627614]",0,51076314112,82290237440,51110940672,16965840896,32445517824,434962432,48920883200,143981117440,8619433984,4.4,28299264,2429878272,200083849216,56102731776,109.125846514,51054731264,55925157888,323728814080,1684537344
"[{""pid"": 2622421, ""bytes"": 22401777664}]",99.8,2150407276648927,2512,23013490688,23,574.994,80,100,2634,24315202,2150407883092629,"[2622421, 2627614]",0,51076314112,82290241536,51110678528,16965840896,32445517824,434962432,48920911872,143986577408,8625004544,3.8,28299264,2430033920,200083849216,56097271808,109.225951933,51054731264,55925157888,323728814080,1689559040
"[{""pid"": 2622421, ""bytes"": 22401777664}]",129.6,2150407276648927,2512,23013490688,23,574.994,80,100,2639,24316529,2150407983191025,"[2622421, 2627614]",0,51076314112,82290249728,51111055360,16965840896,32445517824,434962432,48920936448,143992295424,8630300672,4.1,28299264,2430160896,200083849216,56091553792,109.326050329,51054731264,55925157888,323728814080,1695244288
"[{""pid"": 2622421, ""bytes"": 22401777664}]",99.7,2150407276648927,2512,23013490688,23,574.994,80,100,2643,24317607,2150408083297186,"[2622421, 2627614]",0,51076314112,82290253824,51110576128,16965840896,32445517824,434962432,48920973312,144020123648,8636022784,3.7,28299264,2430431232,200083849216,56063725568,109.42615649,51054731264,55925157888,323728814080,1699909632
"[{""pid"": 2622421, ""bytes"": 22401777664}]",109.6,2150407276648927,2512,23013490688,23,575.008,80,100,2648,24318746,2150408183374773,"[2622421, 2627614]",0,51076314112,82290253824,51110277120,16965840896,32445517824,434962432,48921001984,144021856256,8640978944,4.6,28299264,2430562304,200083849216,56061992960,109.526234077,51054731264,55925157888,323728814080,1704833024
"[{""pid"": 2622421, ""bytes"": 22401777664}]",110.2,2150408283457890,2512,23013490688,23,575.008,80,100,2662,24322460,2150408283457890,"[2622421, 2627614]",0,51088191488,82290262016,51110801408,16965840896,32445517824,434962432,48921726976,144032239616,8656396288,5.9,28299264,2430734336,200083849216,56051609600,109.626317194,51061866496,55925157888,323728814080,1710534656
"[{""pid"": 2622421, ""bytes"": 22401777664}]",209.1,2150408283457890,2512,23013490688,23,575.008,80,100,2662,24322460,2150408489285900,"[2622421, 2627614]",0,51088191488,82290266112,51111325696,16965840896,32445517824,434962432,48921726976,144032239616,8656396288,11.8,28299264,2430734336,200083849216,56051609600,109.832145204,51061866496,55925157888,323728814080,1720569856
"[{""pid"": 2622421, ""bytes"": 22401777664}]",109.9,2150408283457890,2512,23013490688,23,575.008,80,100,2667,24323669,2150408589365100,"[2622421, 2627614, 2628824]",0,51088191488,82290278400,51124944896,16965840896,32445517824,434962432,48924336128,144009789440,8662499328,4.1,28299264,2431066112,200083849216,56074059776,109.932224404,51061866496,55925157888,324062093312,1725804544
"[{""pid"": 2622421, ""bytes"": 22401777664}]",107.89999999999999,2150408283457890,2512,23013490688,23,574.973,80,100,2671,24324811,2150408689467814,"[2622421, 2627614, 2628829]",0,51088191488,82290294784,51241558016,16965840896,32445517824,434962432,49035460608,144047812608,8667742208,7.0,28299264,2431262720,200083849216,56036036608,110.032327118,51061866496,55925157888,324433907712,1730875392
